Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
SpringFramework,Tomcat,686,98,66,32,7,581,0.9041,0.6735,0.7719,0.7507
SpringFramework,Zookeeper,686,98,21,77,3,585,0.875,0.2143,0.3443,0.3984
Storm,Ant,644,92,39,53,14,538,0.7358,0.4239,0.5379,0.5075
Storm,ArgoUML,644,92,56,36,1,551,0.9825,0.6087,0.7517,0.7477
Storm,Columba,644,92,61,31,6,546,0.9104,0.663,0.7673,0.7475
Storm,EMF,644,92,37,55,4,548,0.9024,0.4022,0.5564,0.566
Storm,Hibernate,644,92,60,32,11,541,0.8451,0.6522,0.7362,0.7064
Storm,JEdit,644,92,63,29,56,496,0.5294,0.6848,0.5972,0.5259
Storm,JFreeChart,644,92,64,28,39,513,0.6214,0.6957,0.6564,0.5967
Storm,JMeter,644,92,52,40,10,542,0.8387,0.5652,0.6753,0.649
Storm,JRuby,644,92,55,37,4,548,0.9322,0.5978,0.7285,0.7164
Storm,SQuirrel,644,92,56,36,10,542,0.8485,0.6087,0.7089,0.6814
Storm,Dubbo,644,92,55,37,21,531,0.7237,0.5978,0.6548,0.6072
Storm,Gradle,644,92,38,54,2,550,0.95,0.413,0.5758,0.5936
Storm,Groovy,644,92,60,32,8,544,0.8824,0.6522,0.75,0.7261
Storm,Hive,644,92,62,30,9,543,0.8732,0.6739,0.7607,0.7347
Storm,Maven,644,92,38,54,9,543,0.8085,0.413,0.5468,0.5337
Storm,Poi,644,92,62,30,8,544,0.8857,0.6739,0.7654,0.7413
Storm,SpringFramework,644,92,48,44,8,544,0.8571,0.5217,0.6486,0.6299
Storm,Tomcat,644,92,60,32,7,545,0.8955,0.6522,0.7547,0.7329
Storm,Zookeeper,644,92,15,77,1,551,0.9375,0.163,0.2778,0.3625
Tomcat,Ant,2009,287,131,156,69,1653,0.655,0.4564,0.538,0.4866
Tomcat,ArgoUML,2009,287,153,134,14,1708,0.9162,0.5331,0.674,0.6654
Tomcat,Columba,2009,287,209,78,21,1701,0.9087,0.7282,0.8085,0.7869
Tomcat,EMF,2009,287,83,204,8,1714,0.9121,0.2892,0.4392,0.4788
Tomcat,Hibernate,2009,287,168,119,21,1701,0.8889,0.5854,0.7059,0.687
Tomcat,JEdit,2009,287,209,78,180,1542,0.5373,0.7282,0.6183,0.5523
Tomcat,JFreeChart,2009,287,212,75,132,1590,0.6163,0.7387,0.6719,0.615
Tomcat,JMeter,2009,287,161,126,21,1701,0.8846,0.561,0.6866,0.669
Tomcat,JRuby,2009,287,193,94,14,1708,0.9324,0.6725,0.7814,0.7647
Tomcat,SQuirrel,2009,287,151,136,41,1681,0.7865,0.5261,0.6305,0.5979
Tomcat,Dubbo,2009,287,156,131,44,1678,0.78,0.5436,0.6407,0.6054
Tomcat,Gradle,2009,287,102,185,17,1705,0.8571,0.3554,0.5025,0.5122
Tomcat,Groovy,2009,287,166,121,16,1706,0.9121,0.5784,0.7079,0.6938
Tomcat,Hive,2009,287,190,97,18,1704,0.9135,0.662,0.7677,0.7484
Tomcat,Maven,2009,287,148,139,67,1655,0.6884,0.5157,0.5896,0.5397
Tomcat,Poi,2009,287,213,74,32,1690,0.8694,0.7422,0.8008,0.7738
Tomcat,SpringFramework,2009,287,141,146,18,1704,0.8868,0.4913,0.6323,0.6233
Tomcat,Storm,2009,287,168,119,39,1683,0.8116,0.5854,0.6802,0.6477
Tomcat,Zookeeper,2009,287,32,255,4,1718,0.8889,0.1115,0.1981,0.288
Zookeeper,Ant,441,63,26,37,17,361,0.6047,0.4127,0.4906,0.4338
Zookeeper,ArgoUML,441,63,25,38,3,375,0.8929,0.3968,0.5495,0.5581
Zookeeper,Columba,441,63,33,30,9,369,0.7857,0.5238,0.6286,0.596
Zookeeper,EMF,441,63,20,43,9,369,0.6897,0.3175,0.4348,0.4146
Zookeeper,Hibernate,441,63,30,33,7,371,0.8108,0.4762,0.6,0.5777
Zookeeper,JEdit,441,63,33,30,39,339,0.4583,0.5238,0.4889,0.3982
Zookeeper,JFreeChart,441,63,35,28,21,357,0.625,0.5556,0.5882,0.5255
Zookeeper,JMeter,441,63,27,36,5,373,0.8438,0.4286,0.5684,0.5603
Zookeeper,JRuby,441,63,34,29,4,374,0.8947,0.5397,0.6733,0.6598
Zookeeper,SQuirrel,441,63,28,35,4,374,0.875,0.4444,0.5895,0.5852
Zookeeper,Dubbo,441,63,32,31,13,365,0.7111,0.5079,0.5926,0.5474
Zookeeper,Gradle,441,63,25,38,5,373,0.8333,0.3968,0.5376,0.5331
Zookeeper,Groovy,441,63,28,35,6,372,0.8235,0.4444,0.5773,0.5622
Zookeeper,Hive,441,63,32,31,7,371,0.8205,0.5079,0.6275,0.6032
Zookeeper,Maven,441,63,21,42,5,373,0.8077,0.3333,0.4719,0.4756
Zookeeper,Poi,441,63,32,31,4,374,0.8889,0.5079,0.6465,0.6356
Zookeeper,SpringFramework,441,63,23,40,9,369,0.7188,0.3651,0.4842,0.4603
Zookeeper,Storm,441,63,34,29,13,365,0.7234,0.5397,0.6182,0.573
Zookeeper,Tomcat,441,63,35,28,6,372,0.8537,0.5556,0.6731,0.6503
