Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
SpringFramework,Gradle,1960,98,40,58,8,1854,0.8333,0.4082,0.5479,0.5695
SpringFramework,Groovy,1960,98,41,57,5,1857,0.8913,0.4184,0.5694,0.5984
SpringFramework,Hive,1960,98,57,41,10,1852,0.8507,0.5816,0.6909,0.6912
SpringFramework,Maven,1960,98,36,62,7,1855,0.8372,0.3673,0.5106,0.541
SpringFramework,Poi,1960,98,55,43,4,1858,0.9322,0.5612,0.7006,0.7131
SpringFramework,Storm,1960,98,57,41,5,1857,0.9194,0.5816,0.7125,0.7209
SpringFramework,Tomcat,1960,98,46,52,8,1854,0.8519,0.4694,0.6053,0.6193
SpringFramework,Zookeeper,1960,98,27,71,11,1851,0.7105,0.2755,0.3971,0.4261
Storm,Ant,1840,92,15,77,17,1731,0.4688,0.163,0.2419,0.2556
Storm,ArgoUML,1840,92,52,40,16,1732,0.7647,0.5652,0.65,0.6424
Storm,Columba,1840,92,54,38,8,1740,0.871,0.587,0.7013,0.7034
Storm,EMF,1840,92,49,43,10,1738,0.8305,0.5326,0.649,0.6518
Storm,Hibernate,1840,92,55,37,18,1730,0.7534,0.5978,0.6667,0.656
Storm,JEdit,1840,92,50,42,40,1708,0.5556,0.5435,0.5495,0.526
Storm,JFreeChart,1840,92,49,43,24,1724,0.6712,0.5326,0.5939,0.5794
Storm,JMeter,1840,92,50,42,6,1742,0.8929,0.5435,0.6757,0.6852
Storm,JRuby,1840,92,54,38,5,1743,0.9153,0.587,0.7152,0.7226
Storm,SQuirrel,1840,92,54,38,11,1737,0.8308,0.587,0.6879,0.6855
Storm,Dubbo,1840,92,33,59,4,1744,0.8919,0.3587,0.5116,0.5534
Storm,Gradle,1840,92,28,64,6,1742,0.8235,0.3043,0.4444,0.487
Storm,Groovy,1840,92,46,46,8,1740,0.8519,0.5,0.6301,0.6397
Storm,Hive,1840,92,57,35,6,1742,0.9048,0.6196,0.7355,0.7385
Storm,Maven,1840,92,32,60,15,1733,0.6809,0.3478,0.4604,0.4686
Storm,Poi,1840,92,56,36,4,1744,0.9333,0.6087,0.7368,0.7441
Storm,SpringFramework,1840,92,48,44,5,1743,0.9057,0.5217,0.6621,0.6761
Storm,Tomcat,1840,92,54,38,5,1743,0.9153,0.587,0.7152,0.7226
Storm,Zookeeper,1840,92,30,62,2,1746,0.9375,0.3261,0.4839,0.5417
Tomcat,Ant,5740,287,87,200,32,5421,0.7311,0.3031,0.4286,0.4547
Tomcat,ArgoUML,5740,287,154,133,50,5403,0.7549,0.5366,0.6273,0.6209
Tomcat,Columba,5740,287,174,113,28,5425,0.8614,0.6063,0.7117,0.711
Tomcat,EMF,5740,287,126,161,27,5426,0.8235,0.439,0.5727,0.5873
Tomcat,Hibernate,5740,287,137,150,48,5405,0.7405,0.4774,0.5805,0.5782
Tomcat,JEdit,5740,287,136,151,106,5347,0.562,0.4739,0.5142,0.4928
Tomcat,JFreeChart,5740,287,144,143,114,5339,0.5581,0.5017,0.5284,0.5058
Tomcat,JMeter,5740,287,146,141,49,5404,0.7487,0.5087,0.6058,0.6012
Tomcat,JRuby,5740,287,181,106,39,5414,0.8227,0.6307,0.714,0.7078
Tomcat,SQuirrel,5740,287,122,165,27,5426,0.8188,0.4251,0.5596,0.5759
Tomcat,Dubbo,5740,287,96,191,22,5431,0.8136,0.3345,0.4741,0.5076
Tomcat,Gradle,5740,287,93,194,32,5421,0.744,0.324,0.4515,0.4751
Tomcat,Groovy,5740,287,121,166,27,5426,0.8176,0.4216,0.5563,0.573
Tomcat,Hive,5740,287,170,117,29,5424,0.8543,0.5923,0.6996,0.6993
Tomcat,Maven,5740,287,88,199,36,5417,0.7097,0.3066,0.4282,0.4498
Tomcat,Poi,5740,287,196,91,30,5423,0.8673,0.6829,0.7641,0.7592
Tomcat,SpringFramework,5740,287,125,162,19,5434,0.8681,0.4355,0.58,0.6021
Tomcat,Storm,5740,287,144,143,40,5413,0.7826,0.5017,0.6115,0.6117
Tomcat,Zookeeper,5740,287,91,196,28,5425,0.7647,0.3171,0.4483,0.4771
Zookeeper,Ant,1260,63,15,48,4,1193,0.7895,0.2381,0.3659,0.4198
Zookeeper,ArgoUML,1260,63,20,43,8,1189,0.7143,0.3175,0.4396,0.4595
Zookeeper,Columba,1260,63,29,34,10,1187,0.7436,0.4603,0.5686,0.5688
Zookeeper,EMF,1260,63,26,37,15,1182,0.6341,0.4127,0.5,0.4915
Zookeeper,Hibernate,1260,63,26,37,15,1182,0.6341,0.4127,0.5,0.4915
Zookeeper,JEdit,1260,63,25,38,28,1169,0.4717,0.3968,0.431,0.4055
Zookeeper,JFreeChart,1260,63,26,37,17,1180,0.6047,0.4127,0.4906,0.4784
Zookeeper,JMeter,1260,63,22,41,7,1190,0.7586,0.3492,0.4783,0.499
Zookeeper,JRuby,1260,63,33,30,16,1181,0.6735,0.5238,0.5893,0.5754
Zookeeper,SQuirrel,1260,63,24,39,5,1192,0.8276,0.381,0.5217,0.5476
Zookeeper,Dubbo,1260,63,19,44,5,1192,0.7917,0.3016,0.4368,0.4742
Zookeeper,Gradle,1260,63,23,40,8,1189,0.7419,0.3651,0.4894,0.5042
Zookeeper,Groovy,1260,63,23,40,8,1189,0.7419,0.3651,0.4894,0.5042
Zookeeper,Hive,1260,63,34,29,11,1186,0.7556,0.5397,0.6296,0.623
Zookeeper,Maven,1260,63,18,45,14,1183,0.5625,0.2857,0.3789,0.3796
Zookeeper,Poi,1260,63,26,37,8,1189,0.7647,0.4127,0.5361,0.5461
Zookeeper,SpringFramework,1260,63,22,41,6,1191,0.7857,0.3492,0.4835,0.5089
Zookeeper,Storm,1260,63,24,39,7,1190,0.7742,0.381,0.5106,0.5277
Zookeeper,Tomcat,1260,63,33,30,7,1190,0.825,0.5238,0.6408,0.6439
