Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
SpringFramework,Gradle,1274,98,30,68,0,1176,1.0,0.3061,0.4688,0.5379
SpringFramework,Groovy,1274,98,48,50,3,1173,0.9412,0.4898,0.6443,0.6623
SpringFramework,Hive,1274,98,68,30,9,1167,0.8831,0.6939,0.7771,0.7673
SpringFramework,Maven,1274,98,42,56,15,1161,0.7368,0.4286,0.5419,0.536
SpringFramework,Poi,1274,98,65,33,6,1170,0.9155,0.6633,0.7692,0.7645
SpringFramework,Storm,1274,98,61,37,8,1168,0.8841,0.6224,0.7305,0.7248
SpringFramework,Tomcat,1274,98,56,42,7,1169,0.8889,0.5714,0.6957,0.695
SpringFramework,Zookeeper,1274,98,25,73,6,1170,0.8065,0.2551,0.3876,0.4324
Storm,Ant,1196,92,20,72,7,1097,0.7407,0.2174,0.3361,0.3786
Storm,ArgoUML,1196,92,55,37,15,1089,0.7857,0.5978,0.679,0.6632
Storm,Columba,1196,92,58,34,11,1093,0.8406,0.6304,0.7205,0.7091
Storm,EMF,1196,92,49,43,12,1092,0.8033,0.5326,0.6405,0.6319
Storm,Hibernate,1196,92,58,34,11,1093,0.8406,0.6304,0.7205,0.7091
Storm,JEdit,1196,92,45,47,50,1054,0.4737,0.4891,0.4813,0.4374
Storm,JFreeChart,1196,92,52,40,16,1088,0.7647,0.5652,0.65,0.6337
Storm,JMeter,1196,92,51,41,8,1096,0.8644,0.5543,0.6755,0.6732
Storm,JRuby,1196,92,50,42,1,1103,0.9804,0.5435,0.6993,0.7156
Storm,SQuirrel,1196,92,53,39,11,1093,0.8281,0.5761,0.6795,0.6703
Storm,Dubbo,1196,92,30,62,5,1099,0.8571,0.3261,0.4724,0.5084
Storm,Gradle,1196,92,33,59,2,1102,0.9429,0.3587,0.5197,0.5642
Storm,Groovy,1196,92,46,46,3,1101,0.9388,0.5,0.6525,0.6685
Storm,Hive,1196,92,58,34,5,1099,0.9206,0.6304,0.7484,0.7466
Storm,Maven,1196,92,31,61,8,1096,0.7949,0.337,0.4733,0.4947
Storm,Poi,1196,92,56,36,2,1102,0.9655,0.6087,0.7467,0.7528
Storm,SpringFramework,1196,92,48,44,6,1098,0.8889,0.5217,0.6575,0.6626
Storm,Tomcat,1196,92,58,34,7,1097,0.8923,0.6304,0.7389,0.7336
Storm,Zookeeper,1196,92,41,51,2,1102,0.9535,0.4457,0.6074,0.6353
Tomcat,Ant,3731,287,98,189,23,3421,0.8099,0.3415,0.4804,0.5036
Tomcat,ArgoUML,3731,287,137,150,32,3412,0.8107,0.4774,0.6009,0.5998
Tomcat,Columba,3731,287,192,95,33,3411,0.8533,0.669,0.75,0.7381
Tomcat,EMF,3731,287,132,155,26,3418,0.8354,0.4599,0.5933,0.5986
Tomcat,Hibernate,3731,287,160,127,59,3385,0.7306,0.5575,0.6324,0.6126
Tomcat,JEdit,3731,287,176,111,135,3309,0.5659,0.6132,0.5886,0.5534
Tomcat,JFreeChart,3731,287,177,110,115,3329,0.6062,0.6167,0.6114,0.5787
Tomcat,JMeter,3731,287,145,142,28,3416,0.8382,0.5052,0.6304,0.6299
Tomcat,JRuby,3731,287,180,107,25,3419,0.878,0.6272,0.7317,0.7249
Tomcat,SQuirrel,3731,287,129,158,28,3416,0.8217,0.4495,0.5811,0.5858
Tomcat,Dubbo,3731,287,133,154,30,3414,0.816,0.4634,0.5911,0.5928
Tomcat,Gradle,3731,287,78,209,12,3432,0.8667,0.2718,0.4138,0.466
Tomcat,Groovy,3731,287,123,164,13,3431,0.9044,0.4286,0.5816,0.604
Tomcat,Hive,3731,287,180,107,31,3413,0.8531,0.6272,0.7229,0.7131
Tomcat,Maven,3731,287,128,159,34,3410,0.7901,0.446,0.5702,0.5702
Tomcat,Poi,3731,287,192,95,17,3427,0.9187,0.669,0.7742,0.7695
Tomcat,SpringFramework,3731,287,118,169,13,3431,0.9008,0.4111,0.5646,0.5898
Tomcat,Storm,3731,287,153,134,30,3414,0.8361,0.5331,0.6511,0.647
Tomcat,Zookeeper,3731,287,113,174,41,3403,0.7338,0.3937,0.5125,0.5115
Zookeeper,Ant,819,63,22,41,10,746,0.6875,0.3492,0.4632,0.462
Zookeeper,ArgoUML,819,63,22,41,8,748,0.7333,0.3492,0.4731,0.4803
Zookeeper,Columba,819,63,30,33,8,748,0.7895,0.4762,0.5941,0.5898
Zookeeper,EMF,819,63,25,38,10,746,0.7143,0.3968,0.5102,0.5054
Zookeeper,Hibernate,819,63,28,35,7,749,0.8,0.4444,0.5714,0.5733
Zookeeper,JEdit,819,63,27,36,25,731,0.5192,0.4286,0.4696,0.4322
Zookeeper,JFreeChart,819,63,28,35,9,747,0.7568,0.4444,0.56,0.5549
Zookeeper,JMeter,819,63,21,42,4,752,0.84,0.3333,0.4773,0.5081
Zookeeper,JRuby,819,63,31,32,5,751,0.8611,0.4921,0.6263,0.631
Zookeeper,SQuirrel,819,63,27,36,5,751,0.8438,0.4286,0.5684,0.5803
Zookeeper,Dubbo,819,63,22,41,5,751,0.8148,0.3492,0.4889,0.5113
Zookeeper,Gradle,819,63,24,39,9,747,0.7273,0.381,0.5,0.5001
Zookeeper,Groovy,819,63,24,39,3,753,0.8889,0.381,0.5333,0.5626
Zookeeper,Hive,819,63,35,28,6,750,0.8537,0.5556,0.6731,0.6692
Zookeeper,Maven,819,63,22,41,17,739,0.5641,0.3492,0.4314,0.4088
Zookeeper,Poi,819,63,33,30,4,752,0.8919,0.5238,0.66,0.6653
Zookeeper,SpringFramework,819,63,22,41,4,752,0.8462,0.3492,0.4944,0.5227
Zookeeper,Storm,819,63,28,35,8,748,0.7778,0.4444,0.5657,0.564
Zookeeper,Tomcat,819,63,34,29,2,754,0.9444,0.5397,0.6869,0.6981
